CD_SETOR;NM_MUN;indice_01;escore_F1;escore_F2;escore_composto;escore_composto_bruto
330455705130161;Rio de Janeiro;0.299768;-1.17501;-0.506513;-0.94129;-0.541263
330455705130162;Rio de Janeiro;0.256156;-1.663757;-0.407021;-1.224378;-1.113791
330455705130163;Rio de Janeiro;0.264841;-0.624237;-0.886933;-0.716081;-0.765451
330455705130167;Rio de Janeiro;0.254743;-1.637182;-0.46258;-1.226518;-1.099176
330455705130168;Rio de Janeiro;0.267674;-1.338746;-0.481798;-1.039141;-0.92036
330455705130169;Rio de Janeiro;0.264748;-1.319455;-0.556883;-1.052845;-0.962356
330455705130170;Rio de Janeiro;0.273887;-1.462686;-0.464423;-1.113674;-0.87452
330455705130174;Rio de Janeiro;0.250204;-1.441834;-0.504097;-1.113983;-1.117286
330455705130175;Rio de Janeiro;0.247878;-1.446887;-0.516361;-1.121557;-1.09789
330455705130176;Rio de Janeiro;0.238898;-1.721567;-0.356126;-1.244182;-1.294085
330455705130177;Rio de Janeiro;0.227575;-1.673183;-0.388637;-1.224081;-1.50872
330455705130179;Rio de Janeiro;0.558718;0.717511;1.07454;0.842335;0.763738
330455705130180;Rio de Janeiro;0.440627;0.472376;1.782237;0.930329;0.450149
330455705130185;Rio de Janeiro;0.31342;-1.128053;-0.357647;-0.858704;-0.497605
330455705130192;Rio de Janeiro;0.262227;-1.461993;-0.471911;-1.115841;-0.88801
330455705130196;Rio de Janeiro;0.272078;-1.35658;-0.525906;-1.06616;-0.827989
330455705130198;Rio de Janeiro;0.270043;-1.300247;-0.531174;-1.031364;-0.849474
330455705130199;Rio de Janeiro;0.312976;-1.428252;0.62828;-0.709248;-0.513366
330455705130200;Rio de Janeiro;0.295197;-1.679006;1.670338;-0.50801;-0.652599
330455705130201;Rio de Janeiro;0.303012;-1.015929;-0.424966;-0.809317;-0.461208
330455705130202;Rio de Janeiro;0.346747;0.387627;-1.023986;-0.105901;-0.052262
330455705130203;Rio de Janeiro;0.368376;0.188007;0.356912;0.24706;0.101564
330455705130204;Rio de Janeiro;0.407097;1.27302;-0.177689;0.765824;0.501422
330455705130206;Rio de Janeiro;0.345888;0.502504;-0.842905;0.032123;-0.018083
330455705130208;Rio de Janeiro;0.399995;0.453637;1.36611;0.772655;0.28938
330455705130209;Rio de Janeiro;0.428361;1.679556;-0.096948;1.058456;0.674855
330455705130210;Rio de Janeiro;0.399976;1.348945;-0.191885;0.810241;0.441148
330455705130211;Rio de Janeiro;0.48276;1.012428;1.690399;1.24946;0.91891
330455705130219;Rio de Janeiro;0.305514;-0.956065;0.567113;-0.423533;-0.400889
330455705130220;Rio de Janeiro;0.266434;-1.306796;-0.574852;-1.050894;-0.866174
330455705130221;Rio de Janeiro;0.247998;-1.654304;-0.402051;-1.216492;-1.04414
330455705130222;Rio de Janeiro;0.264837;-1.447164;-0.473207;-1.10665;-0.886091
330455705130223;Rio de Janeiro;0.23421;-1.779724;-0.407809;-1.300076;-1.362577
330455705130227;Rio de Janeiro;0.245548;-1.691293;-0.39622;-1.23851;-1.131354
330455705130229;Rio de Janeiro;0.253867;-1.445492;-0.337626;-1.058161;-0.938855
330455705130232;Rio de Janeiro;0.324427;-0.414956;-0.723476;-0.522821;-0.249703
330455705130233;Rio de Janeiro;0.270464;-1.455081;-0.468494;-1.110151;-0.899074
330455705130234;Rio de Janeiro;0.271434;-1.470252;-0.513103;-1.135614;-0.958433
330455705130239;Rio de Janeiro;0.240766;-1.579684;-0.43563;-1.1797;-1.128008
330455705130243;Rio de Janeiro;0.241381;-1.677266;-0.440301;-1.244799;-1.079047
330455705130245;Rio de Janeiro;0.24935;-1.301585;-0.6187;-1.062835;-1.132074
330455705130251;Rio de Janeiro;0.259227;-1.615409;-0.395685;-1.18897;-1.010814
330455705130253;Rio de Janeiro;0.255012;-1.568678;-0.398157;-1.159441;-1.078707
330455705130255;Rio de Janeiro;0.247681;-1.699157;-0.375721;-1.236458;-1.228499
330455705130258;Rio de Janeiro;0.258167;-1.567651;-0.453631;-1.178168;-1.034285
330455705130259;Rio de Janeiro;0.379572;0.776629;-0.264792;0.412528;0.278092
330455705130260;Rio de Janeiro;0.512862;1.241816;1.830311;1.447565;1.145819
330455705130261;Rio de Janeiro;0.484479;0.254033;0.913894;0.484733;0.442012
330455705130262;Rio de Janeiro;0.451499;1.167964;1.668525;1.34297;0.83422
330455705130265;Rio de Janeiro;0.279599;-1.40036;-0.517513;-1.0917;-0.837184
330455705130266;Rio de Janeiro;0.28965;-1.337462;-0.520036;-1.051674;-0.745472
330455705130268;Rio de Janeiro;0.273731;-1.347079;-0.54337;-1.066087;-0.860318
330455705130269;Rio de Janeiro;0.255775;-1.663703;-0.429747;-1.232288;-1.10098
330455705130270;Rio de Janeiro;0.281544;-1.310084;-0.574111;-1.052773;-0.909508
330455705130271;Rio de Janeiro;0.28057;-1.245677;-0.423608;-0.958265;-0.594886
330455705130273;Rio de Janeiro;0.27087;-1.554482;-0.437674;-1.164024;-0.904464
330455705130275;Rio de Janeiro;0.281129;-1.386675;-0.4918;-1.07381;-0.866913
330455705130277;Rio de Janeiro;0.303323;-0.721625;-0.699737;-0.713972;-0.42961
330455705130279;Rio de Janeiro;0.496581;-0.148352;2.072987;0.628271;0.476098
330455705130282;Rio de Janeiro;0.547684;0.020124;1.007282;0.365254;0.546759
330455705130283;Rio de Janeiro;0.42838;-0.923956;2.054715;0.117445;0.062798
330455705130284;Rio de Janeiro;0.438723;-0.750489;2.129177;0.256298;0.16543
330455705130285;Rio de Janeiro;0.260745;-1.60405;0.355491;-0.918957;-0.906317
330455705130289;Rio de Janeiro;0.490424;-1.559238;2.569436;-0.115773;0.210062
330455705130290;Rio de Janeiro;0.56022;-0.85059;1.415092;-0.058464;0.423816
330455705130291;Rio de Janeiro;0.523661;-0.664999;2.403342;0.407753;0.458081
330455705130292;Rio de Janeiro;0.31727;-0.85471;0.246063;-0.469858;-0.410379
330455705130293;Rio de Janeiro;0.255368;-1.562469;-0.483679;-1.185303;-1.084472
330455705130297;Rio de Janeiro;0.259693;-1.396665;-0.549195;-1.100373;-1.061017
330455705130298;Rio de Janeiro;0.263405;-1.62291;-0.450425;-1.212987;-1.062505
330455705130303;Rio de Janeiro;0.264814;-1.349369;-0.57948;-1.080201;-0.987505
330455705130305;Rio de Janeiro;0.264778;-1.416248;-0.514495;-1.100978;-0.933172
330455705130308;Rio de Janeiro;0.252302;-2.041852;1.783108;-0.704571;-1.173508
330455705130309;Rio de Janeiro;0.588187;0.149237;1.174294;0.507617;0.699135
330455705130310;Rio de Janeiro;0.37018;1.175988;-0.952467;0.431839;0.359389
330455705130311;Rio de Janeiro;0.553071;-0.041034;1.132553;0.369275;0.599347
330455705130312;Rio de Janeiro;0.650799;-0.600712;2.702319;0.554092;1.132282
330455705130313;Rio de Janeiro;0.508917;-0.369375;0.986928;0.104815;0.345979
330455705130314;Rio de Janeiro;0.541063;-0.521427;2.172128;0.420292;0.474114
330455705130315;Rio de Janeiro;0.508438;-0.132633;1.82653;0.552328;0.367061
330455705130316;Rio de Janeiro;0.355992;1.10474;-1.08702;0.338458;0.196365
330455705130317;Rio de Janeiro;0.443944;1.309671;1.065412;1.224273;1.051956
330455705130319;Rio de Janeiro;0.4091;1.758111;-0.356084;1.018947;0.736012
330455705130320;Rio de Janeiro;0.495702;0.126869;1.905797;0.748817;0.478716
330455705130321;Rio de Janeiro;0.367398;-0.443596;1.452836;0.219433;-0.08466
330455705130322;Rio de Janeiro;0.429914;0.601051;1.359037;0.866058;0.491982
330455705130323;Rio de Janeiro;0.388794;1.635376;-1.098377;0.679603;0.455429
330455705130330;Rio de Janeiro;0.260034;-1.592555;-0.473868;-1.20144;-1.01919
330455705130331;Rio de Janeiro;0.24389;-1.715696;-0.412138;-1.259947;-1.179246
330455705130334;Rio de Janeiro;0.264911;-1.529252;-0.325054;-1.108241;-0.980702
330455705130335;Rio de Janeiro;0.249436;-1.672371;-0.366926;-1.215962;-1.172739
330455705130337;Rio de Janeiro;0.273201;-1.329724;-0.571472;-1.064625;-0.934547
330455705130338;Rio de Janeiro;0.246881;-1.699296;-0.397734;-1.244244;-1.16401
330455705130339;Rio de Janeiro;0.390422;1.232917;-0.417653;0.655845;0.292409
330455705130341;Rio de Janeiro;0.304149;-0.766558;0.056315;-0.478866;-0.498271
330455705130342;Rio de Janeiro;0.262776;-1.629938;-0.458272;-1.220301;-1.162708
330455705130343;Rio de Janeiro;0.253652;-1.469887;-0.454194;-1.114781;-1.032237
330455705130344;Rio de Janeiro;0.262542;-1.593018;-0.394409;-1.173961;-0.976532
330455705130345;Rio de Janeiro;0.244266;-1.698213;-0.441107;-1.258704;-1.156923
330455705130346;Rio de Janeiro;0.266211;-1.063;-0.648367;-0.918036;-0.890033
330455705130348;Rio de Janeiro;0.270385;-1.444753;-0.483622;-1.108723;-0.858736
330455705130349;Rio de Janeiro;0.295008;-0.350521;-0.834184;-0.519619;-0.339625
330455705130350;Rio de Janeiro;0.25903;-1.486618;-0.470161;-1.131245;-0.956948
330455705130352;Rio de Janeiro;0.240229;-1.719743;-0.446671;-1.274652;-1.255685
330455705130354;Rio de Janeiro;0.257489;-1.64358;-0.402165;-1.209557;-1.066645
330455705130355;Rio de Janeiro;0.242389;-1.606175;-0.265971;-1.137613;-1.281718
330455705130356;Rio de Janeiro;0.263199;-1.631204;-0.404281;-1.202248;-1.074534
330455705130357;Rio de Janeiro;0.260347;-1.484107;-0.505674;-1.142027;-0.985343
330455705130358;Rio de Janeiro;0.243939;-1.703165;-0.412313;-1.251858;-1.14111
330455705130359;Rio de Janeiro;0.275364;-1.109966;-0.551559;-0.914736;-0.802812
330455705130360;Rio de Janeiro;0.248359;-1.69443;-0.441129;-1.256252;-1.182761
330455705130361;Rio de Janeiro;0.259061;-1.634549;-0.449758;-1.220323;-1.065258
330455705130362;Rio de Janeiro;0.251772;-1.633077;-0.357988;-1.187281;-1.086498
330455705130369;Rio de Janeiro;0.279214;-0.367037;-0.678323;-0.475869;-0.442682
330455705130371;Rio de Janeiro;0.344257;0.117592;-0.506796;-0.100706;0.198509
330455705130372;Rio de Janeiro;0.31697;-0.819727;-0.677829;-0.770116;-0.454796
330455705130373;Rio de Janeiro;0.248803;-1.319317;-0.145874;-0.909059;-1.173952
330455705130377;Rio de Janeiro;0.254571;-1.569026;-0.33977;-1.139254;-0.980533
330455705130378;Rio de Janeiro;0.246902;-1.701299;-0.389713;-1.242743;-1.188484
330455705130379;Rio de Janeiro;0.300383;-1.104862;-0.610604;-0.93206;-0.607679
330455705130380;Rio de Janeiro;0.279039;-1.116991;-0.646276;-0.95242;-0.819922
330455705130381;Rio de Janeiro;0.519778;-1.153021;2.156609;0.00409;0.205304
330455705130384;Rio de Janeiro;0.430586;-1.125059;2.47678;0.134214;-0.009988
330455705130385;Rio de Janeiro;0.334325;-2.21777;1.465503;-0.930026;-0.770849
330455705130386;Rio de Janeiro;0.36096;0.799759;-1.09295;0.138032;0.117139
330455705130387;Rio de Janeiro;0.328227;-0.156323;-0.955961;-0.435892;-0.322324
330455705130388;Rio de Janeiro;0.243204;-1.646674;-0.415274;-1.216153;-1.191378
330455705130391;Rio de Janeiro;0.263464;-1.65195;-0.402163;-1.215;-1.170878
330455705130393;Rio de Janeiro;0.249712;-1.68015;-0.404033;-1.233995;-1.114797
330455705130394;Rio de Janeiro;0.348274;0.399395;-1.119865;-0.131768;-0.117651
330455705130395;Rio de Janeiro;0.266587;-1.359442;-0.558061;-1.079264;-0.877273
330455705130396;Rio de Janeiro;0.396762;1.156441;-0.050196;0.734577;0.328658
330455705130397;Rio de Janeiro;0.397752;1.342063;-0.147968;0.821119;0.407941
330455705130398;Rio de Janeiro;0.249938;-1.554189;-0.418232;-1.157036;-1.057904
330455705130399;Rio de Janeiro;0.28181;-1.15312;-0.085269;-0.779779;-0.689016
330455705130400;Rio de Janeiro;0.295506;-0.897436;-0.554471;-0.777528;-0.458898
330455705130401;Rio de Janeiro;0.272712;-1.312241;-0.5659;-1.051305;-0.874724
330455705130402;Rio de Janeiro;0.396714;0.709638;0.614444;0.676356;0.291618
330455705130403;Rio de Janeiro;0.366734;1.050308;-1.149368;0.281258;0.170071
330455705130404;Rio de Janeiro;0.449157;1.523266;-0.025181;0.981899;0.734746
330455705130405;Rio de Janeiro;0.470059;1.3079;0.01312;0.85522;0.68913
330455705130406;Rio de Janeiro;0.476161;-1.083626;2.240145;0.078429;0.172105
330455705130407;Rio de Janeiro;0.515626;-0.731329;2.084434;0.253116;0.369156
330455705130408;Rio de Janeiro;0.323191;-1.03237;1.668914;-0.087949;-0.36006
330455705130409;Rio de Janeiro;0.242701;-1.961478;1.007958;-0.923306;-1.230388
330455705130410;Rio de Janeiro;0.381016;0.645642;0.236615;0.502638;0.231215
330455705130411;Rio de Janeiro;0.257974;-1.635081;-0.359081;-1.188966;-1.159205
330455705130413;Rio de Janeiro;0.498813;-1.858153;1.728614;-0.60415;-0.079901
330455705130414;Rio de Janeiro;0.260552;-1.435975;-0.502264;-1.109531;-1.016371
330455705140004;Rio de Janeiro;0.280569;-1.299978;-0.564209;-1.042739;-0.937904
330455705140005;Rio de Janeiro;0.274694;-1.362094;-0.503201;-1.061808;-0.861541
330455705140007;Rio de Janeiro;0.262759;-1.398806;-0.528385;-1.09449;-0.929493
330455705140008;Rio de Janeiro;0.263592;-1.365529;-0.573089;-1.088477;-0.942684
330455705140009;Rio de Janeiro;0.277356;-1.136607;-0.608701;-0.952041;-0.841464
330455705140010;Rio de Janeiro;0.264455;-1.55986;-0.455027;-1.173589;-1.074988
330455705140011;Rio de Janeiro;0.25879;-1.65178;-0.385168;-1.208948;-1.148151
330455705140013;Rio de Janeiro;0.254185;-1.679117;-0.432736;-1.243358;-1.150999
330455705140015;Rio de Janeiro;0.26124;-1.527368;-0.444282;-1.1487;-0.968154
330455705140016;Rio de Janeiro;0.264674;-1.452949;-0.486567;-1.115083;-1.07504
330455705140017;Rio de Janeiro;0.260388;-1.446943;-0.509923;-1.119343;-0.965372
330455705140018;Rio de Janeiro;0.266568;-1.408736;-0.447662;-1.072726;-0.874148
330455705140020;Rio de Janeiro;0.260759;-1.469071;-0.476723;-1.122127;-0.983333
330455705140022;Rio de Janeiro;0.263331;-1.558978;-0.415963;-1.159358;-0.897395
330455705140023;Rio de Janeiro;0.285893;-1.268605;-0.54719;-1.016384;-0.827724
330455705140024;Rio de Janeiro;0.278498;-1.375464;-0.446017;-1.050512;-0.772354
330455705140025;Rio de Janeiro;0.253748;-1.486998;-0.510252;-1.145508;-1.013899
330455705140026;Rio de Janeiro;0.247631;-1.676968;-0.366815;-1.218913;-1.169816
330455705140027;Rio de Janeiro;0.256019;-1.678377;-0.425964;-1.240509;-1.161894
330455705140030;Rio de Janeiro;0.263338;-1.537739;-0.407521;-1.142593;-1.047698
330455705140032;Rio de Janeiro;0.258469;-1.578743;-0.428529;-1.176606;-1.099918
330455705140033;Rio de Janeiro;0.254395;-1.521569;-0.374271;-1.120451;-1.149071
330455705140034;Rio de Janeiro;0.260965;-1.550321;-0.484994;-1.177862;-1.080558
330455705140035;Rio de Janeiro;0.267703;-1.425116;-0.487617;-1.097348;-0.896413
330455705140037;Rio de Janeiro;0.28618;-0.977651;-0.697497;-0.879704;-0.783418
330455705140040;Rio de Janeiro;0.296972;-1.179098;-0.509587;-0.945024;-0.607255
330455705140041;Rio de Janeiro;0.413843;1.907302;-1.339957;0.771997;0.72918
330455705140043;Rio de Janeiro;0.280294;-1.157773;-0.6101;-0.966296;-0.720233
330455705140044;Rio de Janeiro;0.282559;-1.45475;-0.478115;-1.1133;-0.783541
330455705140045;Rio de Janeiro;0.267855;-1.314368;-0.541428;-1.044133;-0.919422
330455705140046;Rio de Janeiro;0.275836;-1.332908;-0.528397;-1.051635;-0.790973
330455705140048;Rio de Janeiro;0.283417;-1.2586;-0.560677;-1.014592;-0.765046
330455705140050;Rio de Janeiro;0.280161;-1.473168;-0.492876;-1.130439;-0.851102
330455705140052;Rio de Janeiro;0.291364;-1.303868;-0.514101;-1.02775;-0.709754
330455705140053;Rio de Janeiro;0.311615;-0.36958;-0.882039;-0.548746;-0.348933
330455705140056;Rio de Janeiro;0.266707;-1.371034;-0.546922;-1.082908;-0.893683
330455705140059;Rio de Janeiro;0.273652;-1.457674;-0.467929;-1.11164;-0.839898
330455705140062;Rio de Janeiro;0.27477;-1.397411;-0.52737;-1.093228;-0.844426
330455705140064;Rio de Janeiro;0.28023;-1.494472;-0.453601;-1.130563;-0.824907
330455705140066;Rio de Janeiro;0.298351;-1.181299;-0.550008;-0.960588;-0.595961
330455705140067;Rio de Janeiro;0.331636;-0.551767;-0.712957;-0.608123;-0.311508
330455705140068;Rio de Janeiro;0.288382;-1.207554;-0.542461;-0.975025;-0.735102
330455705140069;Rio de Janeiro;0.273404;-1.380088;-0.480513;-1.065579;-0.751557
330455705140071;Rio de Janeiro;0.279762;-1.412134;-0.492855;-1.090736;-0.853073
330455705140073;Rio de Janeiro;0.259727;-1.485546;-0.522498;-1.148846;-1.05448
330455705140075;Rio de Janeiro;0.274143;-1.190232;-0.601415;-0.98437;-0.838698
330455705140076;Rio de Janeiro;0.284033;-1.344881;-0.529384;-1.059768;-0.7567
330455705140077;Rio de Janeiro;0.275332;-1.438521;-0.511008;-1.114244;-0.856182
330455705140078;Rio de Janeiro;0.2681;-1.456643;-0.509226;-1.125407;-0.8756
330455705140080;Rio de Janeiro;0.30033;-0.994481;-0.614369;-0.861586;-0.534722
